what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333399946826
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333399954131
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333399957478
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1333399960267
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333399962166
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333399966684
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333399979192
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333399981177
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1333399984202
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333399984516
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333400025536
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333400040966
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1333400044650
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333400044973
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333400066060
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1333400087460
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333400087983
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333400111927
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333400114347
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1333400140966
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333400141061
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1333400147055
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333400147493
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333400226932
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333400229169
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1333400230988
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1333400236942
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333400237030
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333400237113
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333400242961
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333400250847
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333400301017
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333400332437
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1333400333251
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333400333734
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333400354207
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1333400356012
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333400356567
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333400386064
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333400389534
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333400389534
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333400393100
